Name;SerialNumber
UPS 650VA Exegate Power Back <BNB-650> <EP285542RUS> защита телефонной линии / RJ45, USB;UPS-0000954
UPS 650VA Exegate Power Smart <ULB-650> <EP285561RUS> Schuko, LCD, защита телефонной линии / RJ45, USB;UPS-0000955
UPS 650VA Exegate Power Smart <ULB-650> <EP285568RUS> Schuko, LCD;UPS-0000956
UPS 650VA Exegate SpecialPro <UNB-650> <EP285596RUS> защита телефонной линии / RJ45, USB;UPS-0000957
UPS 650VA Exegate SpecialPro <UNB-650> <EP285597RUS> Schuko, защита телефонной линии / RJ45, USB;UPS-0000958
UPS 650VA Exegate SpecialPro <UNB-650> <EP285601RUS> Schuko;UPS-0000959
UPS 650VA Exegate SpecialPro Smart <LLB-650> <EP285581RUS> Schuko, LCD, защита телефонной линии / RJ45, USB;UPS-0000960
UPS 650VA FSP <PPF3601403> FP656;UPS-0000961
UPS 650VA FSP <PPF3601900> DPV650 USB, LCD;UPS-0000962
UPS 650VA Ippon Back Basic 650 Euro USB;UPS-0000963
UPS 650VA Ippon Back Basic 650 USB;UPS-0000964
UPS 650VA Ippon Back Basic 650S Euro USB;UPS-0000965
UPS 650VA Ippon Back Comfo Pro II 650 <1189988>  USB;UPS-0000966
UPS 650VA Ippon Back Power Pro II 650 Euro LCD USBзащита телефонной линии / RJ51;UPS-0000967
UPS 650VA PowerCom Spider <SPD-650U Euro Black> USBзащита телефонной линии / RJ51;UPS-0000968
UPS 650VA PowerMAN Back PRO 656;UPS-0000969
UPS 650VA PowerMAN Back PRO 650 Plus;UPS-0000970
UPS 650VA Qdion QDV650-SCHUKO-RJ45-USBзащита телефонной линии / RJ45, LCD;UPS-0000971
UPS 650VA SVEN <Pro 650 Black> LCD, USB, защита RJ51;UPS-0000972
UPS 650VA TEIBER <LI 650> защита телефонной линии / RJ45, USB;UPS-0000973
UPS 675VA CyberPower <UTI675E>;UPS-0000974
UPS 675VA CyberPower <UTI675EI>;UPS-0000975
UPS 700VA PowerCom <SPT-700-II>;UPS-0000976
UPS 700VA PowerCom <WOW 700U> USBзащита телефонной линии / RJ51;UPS-0000977
UPS 700VA PowerCom Smart King Pro <SPT-700> USBзащита телефонной линии / RJ51;UPS-0000978
UPS 700VA CyberPower <VP700ELCD>;UPS-0000979
UPS 700VA CyberPower BRICs LCD <BR700ELCD> защита телефонной линии / RJ45, USB, USB для зарядки моб.устройств;UPS-0000980
UPS 725VA CyberPower <BU725E>;UPS-0000981
UPS 750VA PowerCom Spider <SPD-750U LCD Euro> USB, защита телефонной линии / RJ51;UPS-0000982
UPS 800VA CROWN Micro <CMU-SP800 COMBO SMART> защита телефонной линии, RJ-45, USB;UPS-0000983
UPS 800VA CROWN Micro <CMU-SP800 COMBO> защита телефонной линии, RJ-51;UPS-0000984
UPS 800VA CROWN Micro <CMU-SP800 EURO LCD> защита телефонной линии, RJ-51;UPS-0000985
UPS 800VA CROWN Micro <CMU-SP800 EURO> защита телефонной линии, RJ-51;UPS-0000986
UPS 800VA CROWN Micro <CMU-SP800 IEC> защита телефонной линии, RJ-51;UPS-0000987
UPS 800VA CROWN Micro <CMU-SP800IEC USB> защита RJ-45, USB;UPS-0000988
UPS 800VA Exegate Power Back <BNB-800> <212516>;UPS-0000989
UPS 800VA Exegate Power Smart <ULB-800 LCD> <212517> защита телефонной линии / RJ45, USB;UPS-0000990
UPS 800VA Exegate Power Smart <ULB-800> <EP285562RUS> LCD, защита телефонной линии / RJ45, USB;UPS-0000991
UPS 800VA Exegate SpecialPro <UNB-800> <EP285604RUS> Schuko;UPS-0000992
UPS 800VA Exegate SpecialPro Smart <LLB-800> <EP285583RUS> LCD, защита телефонной линии / RJ45, USB;UPS-0000993
UPS 800VA Ippon Back Power Pro II 800 LCDUSBзащита телефонной линии / RJ51;UPS-0000994
UPS 800VA Ippon Back Verso 800 защита телефонной линии;UPS-0000995
UPS 800VA PowerCom Infinity <INF-800> LCD, USB, без АКБ;UPS-0000996
UPS 800VA PowerCom Raptor <RPT-800A EURO>;UPS-0000997
UPS 800VA PowerCom Raptor <RPT-800A>;UPS-0000998
UPS 800VA PowerCom Raptor <RPT-800AP EURO> USBзащита телефонной линии / RJ51;UPS-0000999
UPS 800VA PowerCom Raptor <RPT-800AP> USBзащита телефонной линии;UPS-0001000
