Name;SerialNumber
Компьютер (Z0572954) Minitower: Core i3-10105 / 8 Гб / 1 Тб / DVDRW / 1 Гбит / Win10 Pro;PC-0000676
Компьютер (Z0573044) B6100: Core i3-10105 / 2x8 Гб / 480 Гб SSD / Win10 Pro /;PC-0000677
Компьютер (Z0573077) Minitower: A8 9600 / 8 Гб / 1 Тб / 1 Гбит /;PC-0000678
Компьютер (Z0573226) Minitower: Core i3-10100 / 8 Гб / 240 Гб SSD / 1 Гбит /;PC-0000679
Компьютер (Z0573241) Minitower: Core i5-10400 / 8 Гб / 240 Гб SSD / 1 Гбит /;PC-0000680
Компьютер (Z0573294) Minitower: Core i5-10400 / 8 Гб / 256 Гб SSD / 1 Гбит /;PC-0000681
Компьютер (Z0573297) Minitower: Celeron G5925 / 4 Гб / 240 Гб SSD / 1 Гбит /;PC-0000682
Компьютер (Z0573304) Minitower: Core i5-10400 / 2 x 8 Гб / 512 Гб SSD / 1 Гбит / Win10 Pro;PC-0000683
Компьютер (Z0573325) C6100: Core i5-10400 / 2 x 8 Гб / 256 Гб SSD / DVDRW;PC-0000684
Компьютер (Z0573705) Minitower: Core i5-10400 / 8 Гб / 250 Гб SSD / DVDRW / 1 Гбит / Win10 Pro;PC-0000685
Компьютер (Z0573706) Minitower: Core i5-10400 / 2 x 8 Гб / 1 Тб / DVDRW / 1 Гбит / Win10 Pro;PC-0000686
Компьютер (Z0573753) Minitower: Core i3-10100 / 8 Гб / 250 Гб SSD / DVDRW / 1 Гбит / Win10 Pro;PC-0000687
Компьютер (Z0573791) Miditower: Core i5-11400 / 2 x 4 Гб / 2 Тб / 1 Гбит;PC-0000688
Компьютер (Z0573827) Minitower: Pentium Gold G6400 / 8 Гб / 2 Тб  250 Гб SSD / 1 Гбит / Win11 Pro;PC-0000689
Компьютер (Z0574172) Minitower: Core i5-10400 / 2 x 8 Гб / 480 Гб SSD / 1 Гбит;PC-0000690
Компьютер (Z0574189) B6100: Core i5-10400 / 2x8 Гб / 2 Тб / 256 Гб SSD / DVDRW / Win10 Pro /;PC-0000691
Компьютер (Z0574218) C6100: Core i5-10400 / 8 Гб / 128 Гб SSD /;PC-0000692
Компьютер (Z0574244) A4500: Pentium Gold G6405 / 8 Гб / 240 Гб SSD /;PC-0000693
Компьютер (Z0574260) Minitower: A6 9500E PRO / 8 Гб / 256 Гб SSD / 1 Гбит / Win10 Home /;PC-0000694
Компьютер (Z0574271) C6100: Core i5-10400 / 2x8 Гб / 512 Гб SSD /;PC-0000695
Компьютер (Z0574273) 4U: Core i5-10400 / 2x8 Гб / 1 Тб / 1 Гбит / Win10 Pro /;PC-0000696
Компьютер (Z0574274) Minitower: Core i3-10105 / 8 Гб / 250 Гб SSD / 1 Гбит / Win10 Pro /;PC-0000697
Компьютер (Z0574309) G6000M / PRO: Core i5-10600 / 2 x 8 Гб / 256 Гб SSD / Win10 Pro;PC-0000698
Компьютер (Z0574331) Minitower: Core i5-10400 / 2 x 8 Гб / 1 Тб  240 Гб SSD / 1 Гбит;PC-0000699
Компьютер (Z0574335) Minitower: Core i5-10400 / 16 Гб / 1 Тб / DVDRW / 1 Гбит;PC-0000700
Компьютер (Z0574464) Minitower: Celeron G5905 / 4 Гб / 120 Гб SSD / 1 Гбит / 1 Гбит / Win10 Pro;PC-0000701
Компьютер (Z0574617) A6100: Pentium Gold G6400 / 2 x 4 Гб / 256 Гб SSD;PC-0000702
Компьютер (Z0574619) Minitower: Core i5-10400 / 8 Гб / 240 Гб SSD / 1 Гбит;PC-0000703
Компьютер (Z0574854) Minitower: Core i5-10400 / 2 x 8 Гб / 500 Гб SSD / 1 Гбит;PC-0000704
Компьютер (Z0575416) Minitower: Core i5-10400 / 2 x 8 Гб / 512 Гб SSD / 1 Гбит / Win10 Pro;PC-0000705
Компьютер (Z0575417) Minitower: Core i5-10400 / 2 x 8 Гб / 512 Гб SSD / 1 Гбит / Win10 Pro;PC-0000706
Компьютер (Z0575418) Minitower: Pentium Gold G6405 / 4 Гб / 256 Гб SSD / DVDRW / 1 Гбит / Win10 Pro;PC-0000707
Компьютер (Z0575423) B6100-SLIM: Core i3-10105 / 8 Гб / 120 Гб SSD;PC-0000708
Компьютер (Z0576790) Minitower: Core i3-10105 / 2 x 8 Гб / 2 x 1 Тб / DVDRW / 1 Гбит / Win10 Home;PC-0000709
Компьютер (Z0579254) Minitower: Core i3-10105 / 2 x 8 Гб / 2 x 1 Тб / DVDRW / 1 Гбит / Win10 Home;PC-0000710
Компьютер (Z0580837) B6100-SLIM: Core i5-10400 / 2 x 8 Гб / 120 Гб SSD;PC-0000711
Компьютер (Z0580851) Minitower: Core i5-10400 / 8 Гб / 512 Гб SSD / 1 Гбит / Win10 Pro;PC-0000712
Компьютер (Z0582577) B6100: Core i3-10105 / 4 Гб / 2 Тб;PC-0000713
Компьютер (Z0583846) Minitower: Core i3-10105 / 8 Гб / 240 Гб SSD / 1 Гбит / Win10 Pro;PC-0000714
Компьютер (Z0583847) Minitower: Core i5-10400 / 16 Гб / 512 Гб SSD / 1 Гбит / Win10 Pro;PC-0000715
Компьютер (Z0584622) Minitower: Core i5-10400 / 16 Гб / 256 Гб SSD / 1 Гбит / Win10 Home;PC-0000716
Компьютер (Z0584632) Minitower: Core i3-10100 / 2 x 8 Гб / 240 Гб SSD / 1 Гбит / Win10 Pro;PC-0000717
Компьютер (Z0587683) Minitower: Ryzen 3 3200G / 4 Гб / 1 Тб / DVDRW / 1 Гбит / Win10 Pro;PC-0000718
Компьютер (Z0588804) Minitower: Core i5-10400 / 2x8 Гб / 2 Тб / 1 Тб SSD / 1 Гбит /;PC-0000719
Компьютер (Z0588805) Minitower: Core i3-10105 / 8 Гб / 250 Гб SSD / 1 Гбит / Win11 Pro /;PC-0000720
Компьютер (Z0588808) C6100: Core i5-10400 / 8 Гб / 256 Гб SSD /;PC-0000721
Компьютер (Z0588810) Minitower: Core i3-10105 / 2x8 Гб / 256 Гб SSD / 1 Гбит / Win10 Pro /;PC-0000722
Компьютер (Z0588820) Minitower: Core i3-10105 / 8 Гб / 2x4 Тб / 1 Гбит /;PC-0000723
Компьютер (Z0588821) C6100: Core i5-10400 / 2x8 Гб / 512 Гб SSD / 1 Тб / DVDRW / Win10 Pro /;PC-0000724
Компьютер (Z0589015) B6100-SLIM: Core i3-10105 / 8 Гб / 240 Гб SSD /;PC-0000725
Компьютер (Z0589036) Minitower: Core i3-10105 / 8 Гб / 240 Гб SSD / 1 Гбит / Win10 Pro;PC-0000726
Компьютер (Z0589068) Minitower: Core i5-10400 / 8 Гб / 2x1 Тб / 1 Гбит /;PC-0000727
Компьютер (Z0589072) Minitower: Core i3-10100 / 16 Гб / 250 Гб SSD / 1 Гбит /;PC-0000728
Компьютер (Z0589160) Minitower: Core i3-10105 / 8 Гб / 240 Гб SSD / 1 Гбит / Win10 Pro;PC-0000729
Компьютер (Z0589177) Minitower: Core i5-10400 / 8 Гб / 2 x 1 Тб / 1 Гбит;PC-0000730
Компьютер (Z0589185) B6100-SLIM: Core i5-10400 / 2x8 Гб / 512 Гб SSD / DVDRW / Win10 Home /;PC-0000731
Компьютер (Z0589187) Minitower: Core i3-10105 / 8 Гб / 256 Гб SSD / 1 Гбит / Win10 Pro;PC-0000732
Компьютер (Z0589643) Minitower: A8 9600 / 8 Гб / 1 Тб / 1 Гбит / Win10 Pro;PC-0000733
Компьютер (Z0589793) Minitower: Celeron G5905 / 4 Гб / 1 Тб / 1 Гбит / Win10 Pro;PC-0000734
Компьютер (Z0590124) Minitower: Ryzen 3 3200G / 4 Гб / 1 Тб / DVDRW / 1 Гбит / Win10 Pro;PC-0000735
Компьютер (Z0590155) Miditower: Ryzen 3 3200G / 4 Гб / 1 Тб / DVDRW / 1 Гбит / Win10 Pro;PC-0000736
Компьютер (Z0590323) Minitower: A8 9600 / 8 Гб / 256 Гб SSD / DVDRW / 1 Гбит;PC-0000737
Компьютер (Z0590563) Minitower: A8 9600 / 8 Гб / 256 Гб SSD / DVDRW / 1 Гбит;PC-0000738
Компьютер (Z0590582) A6100: Core i3-10105 / 2 x 8 Гб / 240 Гб SSD;PC-0000739
Компьютер (Z0591521) Minitower: Core i3-10105 / 8 Гб / 1 Тб  256 Гб SSD / 1 Гбит;PC-0000740
Компьютер (Z0592070) Minitower: Core i3-10105 / 8 Гб / 1 Тб / DVDRW / 1 Гбит / Win10 Pro;PC-0000741
Компьютер (Z0592170) Minitower: Core i3-10100 / 8 Гб / 240 Гб SSD / 1 Гбит / Win10 Pro /;PC-0000742
Компьютер (Z0592177) A6100: Core i3-10105 / 2x8 Гб / 500 Гб SSD / DVDRW /;PC-0000743
Компьютер (Z0592179) Minitower: A6 9500E PRO / 8 Гб / 256 Гб SSD / 1 Гбит /;PC-0000744
Компьютер (Z0592220) B6100: Core i3-10105 / 8 Гб / 480 Гб SSD / Win10 Pro /;PC-0000745
Компьютер (Z0592671) C6100: Core i5-10400 / 8 Гб / 256 Гб SSD;PC-0000746
Компьютер (Z0592880) A4500: Pentium Gold G6405 / 2x4 Гб / 250 Гб SSD / 1 Тб / Win10 Pro /;PC-0000747
Компьютер (Z0592890) G6000: Core i5-11400 / 2x8 Гб / 512 Гб SSD / DVDRW /;PC-0000748
Компьютер (Z0592897) B6100: Core i5-10400 / 2x8 Гб / 512 Гб SSD / 1 Тб / Win10 Pro /;PC-0000749
Компьютер (Z0592905) Minitower: Core i3-10105 / 8 Гб / 1 Тб / 1 Гбит / Win10 Home;PC-0000750
Компьютер (Z0592922) C6100: Core i5-10400 / 2x8 Гб / 1 Тб / DVDRW / Win10 Pro /;PC-0000751
Компьютер (Z0592924) Minitower: Pentium Gold G6405 / 2 x 4 Гб / 512 Гб SSD / 1 Гбит / Win10 Pro;PC-0000752
Компьютер (Z0593031) B6100: Core i3-10105 / 8 Гб / 2 Тб  256 Гб SSD / Win10 Pro;PC-0000753
Компьютер (Z0593533) Minitower: A6 9500E PRO / 8 Гб / 512 Гб SSD / 1 Гбит;PC-0000754
Компьютер (Z0595233) Minitower: Pentium Gold G6600 / 8 Гб / 256 Гб SSD / 1 Гбит;PC-0000755
Компьютер (Z0595808) Miditower: Core i5-11400 / 16 Гб / 2 x 960 Гб SSD  250 Гб SSD / 1 Гбит / Win10 Pro;PC-0000756
Компьютер (Z0596294) A6100: Pentium Gold G6405 / 2 x 4 Гб / 1 Тб / DVDRW;PC-0000757
Компьютер (Z0596400) Minitower: Ryzen 5 PRO 2400GE / 2 x 8 Гб / 256 Гб SSD / 1 Гбит;PC-0000758
Компьютер (Z0599167) Minitower: Core i3-10105 / 2 x 8 Гб / 1 Тб / 1 Гбит / Win10 Pro;PC-0000759
Компьютер (Z0599259) B6100: Core i3-10105 / 2 x 8 Гб / 1 Тб / DVDRW / Win10 Home;PC-0000760
Компьютер (Z0600343) C6100: Core i5-10400 / 2 x 8 Гб / 2 x 1 Тб;PC-0000761
Компьютер (Z0602363) B6100: Core i3-10105 / 2 x 8 Гб / 256 Гб SSD / Win10 Pro;PC-0000762
Компьютер (Z0602642) 4U: Core i5-10400 / 16 Гб / 1 Тб / 1 Гбит / Win10 Pro;PC-0000763
Компьютер (Z0602643) 4U: Core i5-10400 / 16 Гб / 1 Тб / 1 Гбит / Win10 Pro;PC-0000764
Компьютер (Z0602644) Minitower: A8 9600 / 8 Гб / 256 Гб SSD / DVDRW / 1 Гбит / Win10 Pro;PC-0000765
Компьютер (Z0602683) C6100: Core i5-10400 / 8 Гб / 2 Тб  256 Гб SSD / Win10 Pro;PC-0000766
Компьютер (Z0602695) Minitower: Core i5-10400 / 8 Гб / 2 x 1 Тб / 1 Гбит;PC-0000767
Компьютер (Z0602874) Minitower: Core i5-10400 / 8 Гб / 1 Тб  1 Тб / 1 Гбит;PC-0000768
Компьютер (Z0603000) B6100-SLIM: Core i5-10400 / 2 x 8 Гб / 120 Гб SSD;PC-0000769
Компьютер (Z0603008) C6100: Core i5-10400 / 2 x 8 Гб / 1 Тб  512 Гб SSD / DVDRW;PC-0000770
Компьютер (Z0603059) B6100-SLIM: Core i5-10500 / 2 x 8 Гб / 120 Гб SSD;PC-0000771
Компьютер (Z0603062) C6100: Core i5-10500 / 2 x 8 Гб / 1 Тб  512 Гб SSD / DVDRW;PC-0000772
Компьютер (Z0603983) C6100: Core i7-10700 / 2 x 8 Гб / 1 Тб  512 Гб SSD / DVDRW / Win10 Pro;PC-0000773
Компьютер (Z0606151) Miditower: Core i5-10500 / 16 Гб / 500 Гб SSD / 1 Гбит;PC-0000774
Компьютер (Z0606172) C6100: Core i5-10400 / 2x8 Гб / 512 Гб SSD /;PC-0000775
Компьютер (Z0606190) Minitower: Core i3-10100 / 4 Гб / 120 Гб SSD / 1 Гбит / Win10 Home;PC-0000776
Компьютер (Z0606192) Minitower: Core i3-10100 / 4 Гб / 120 Гб SSD / 1 Гбит / Win10 Home;PC-0000777
Компьютер (Z0606193) Minitower: Core i3-10105 / 4 Гб / 120 Гб SSD / 1 Гбит / Win10 Home;PC-0000778
Компьютер (Z0606322) Minitower: Core i3-10105 / 2 x 8 Гб / 256 Гб SSD / 1 Гбит;PC-0000779
Компьютер (Z0608985) Minitower: Core i3-10100 / 2 x 4 Гб / 512 Гб SSD / 1 Гбит;PC-0000780
Компьютер (Z0612234) A6100: Core i5-10400 / 2 x 8 Гб / 1 Тб  256 Гб SSD / DVDRW / WiFi / Win10 Home;PC-0000781
Компьютер (Z0612671) C6100: Core i5-10500 / 2 x 8 Гб / 512 Гб SSD;PC-0000782
Компьютер (Z0612791) Minitower: Core i5-10500 / 2 x 8 Гб / 512 Гб SSD / 1 Гбит;PC-0000783
Компьютер (Z0612883) Minitower: Core i3-10105 / 8 Гб / 1 Тб  256 Гб SSD / 1 Гбит;PC-0000784
Компьютер (Z0613008) A6100: Pentium Gold G6405 / 2 x 4 Гб / 240 Гб SSD / Win10 Pro;PC-0000785
Компьютер (Z0613015) B6100: Core i5-10400 / 8 Гб / 1 Тб  512 Гб SSD / Win10 Pro;PC-0000786
Компьютер (Z0613073) A6100: Pentium Gold G6400 / 2x4 Гб / 256 Гб SSD / Win10 Pro /;PC-0000787
Компьютер (Z0614190) E6100a: A8 9600 / 4 Гб / 1 Тб / DVDRW /;PC-0000788
Компьютер (Z0617981) Miditower: Core i5-9500 / 16 Гб / 1 Тб / 1 Гбит /;PC-0000789
Компьютер (Z0622118) Minitower: Core i3-10105 / 8 Гб / 1 Тб  256 Гб SSD / 1 Гбит;PC-0000790
Компьютер (Z0626353) 4U: Core i5-10400 / 16 Гб / 1 Тб / 1 Гбит / Win10 Pro;PC-0000791
Компьютер (Z0631883) Minitower: Core i5-10400 / 2 x 8 Гб / 1 Тб  240 Гб SSD / DVDRW / 1 Гбит / Win10 Home;PC-0000792
Компьютер (Z0632396) B6100: Core i5-10400 / 2 x 8 Гб / 2 Тб  256 Гб SSD / Win10 Pro;PC-0000793
Компьютер (Z0632504) Minitower: Core i3-10105 / 8 Гб / 256 Гб SSD / 1 Гбит / Win10 Pro;PC-0000794
Компьютер (Z0634837) C6100: Core i5-10400 / 2 x 8 Гб / 1 Тб / DVDRW;PC-0000795
Компьютер (Z0635157) A6100: Core i5-10500 / 4 Гб / 1 Тб / DVDRW / Win10 Pro;PC-0000796
Компьютер (Z0635242) A4500: Celeron G5905 / 4 Гб / 1 Тб / Win10 Home;PC-0000797
Компьютер (Z0636095) Minitower: Ryzen 5 PRO 3350GE / 2 x 8 Гб / 1 Тб / DVDRW / 1 Гбит;PC-0000798
Компьютер (Z0636212) C6100-SLIM: Core i5-10400 / 2 x 8 Гб / 512 Гб SSD / Win10 Pro;PC-0000799
Компьютер (Z0636703) C6100: Core i5-10400 / 2 x 8 Гб / 1 Тб / DVDRW;PC-0000800
Компьютер (Z0637151) Minitower: Pentium Gold G5400 / 4 Гб / 256 Гб SSD / 1 Гбит / 1 Гбит / Win10 Pro;PC-0000801
Компьютер (Z0637152) Minitower: Pentium Gold G5400 / 4 Гб / 256 Гб SSD / 2xCOM / 1 Гбит / 1 Гбит / Win10 Pro;PC-0000802
Компьютер (Z0640759) A6100: Pentium Gold G6405 / 2 x 4 Гб / 256 Гб SSD / DVDRW;PC-0000803
Компьютер (Z0640822) B6100: Core i7-10700 / 2 x 8 Гб / 256 Гб SSD / Win10 Pro;PC-0000804
Компьютер (Z0640824) A6100: Pentium Gold G6405 / 4 Гб / 240 Гб SSD;PC-0000805
Компьютер (Z0640841) Miditower: Core i5-10500 / 16 Гб / 500 Гб SSD / 1 Гбит;PC-0000806
Компьютер (Z0640973) Minitower: Core i5-11400 / 2 x 8 Гб / 1 Тб  512 Гб SSD / DVDRW / 1 Гбит;PC-0000807
Компьютер (Z0640978) Minitower: Core i5-11400 / 2 x 8 Гб / 1 Тб  512 Гб SSD / DVDRW / 1 Гбит;PC-0000808
Компьютер (Z0641216) B6100: Core i3-10105 / 8 Гб / 256 Гб SSD;PC-0000809
Компьютер (Z0642457) B6100: Core i3-10105 / 8 Гб / 256 Гб SSD;PC-0000810
Компьютер (Z0646587) Minitower: Core i3-10105 / 8 Гб / 256 Гб SSD / 1 Гбит / Win10 Home;PC-0000811
Компьютер (Z0646604) Miditower: Core i5-11500 / 16 Гб / 256 Гб SSD / 1 Гбит / Win10 Pro;PC-0000812
Компьютер (Z0646618) B6100-SLIM: Core i3-10105 / 8 Гб / 512 Гб SSD /;PC-0000813
Компьютер (Z0646619) B6100-SLIM: Core i3-10105 / 8 Гб / 1 Тб  512 Гб SSD;PC-0000814
Компьютер (Z0647081) Miditower: Core i5-11500 / 16 Гб / 256 Гб SSD / 1 Гбит / Win10 Pro;PC-0000815
Компьютер (Z0647136) A6100: Pentium Gold G6405 / 8 Гб / 240 Гб SSD /;PC-0000816
Компьютер (Z0647138) Minitower: Core i7-10700 / 2 x 8 Гб / 256 Гб SSD / 1 Гбит / Win10 Pro;PC-0000817
Компьютер (Z0647482) Minitower: Core i5-10400 / 8 Гб / 256 Гб SSD / 1 Гбит;PC-0000818
Компьютер (Z0647492) Minitower: Core i3-10105 / 8 Гб / 256 Гб SSD / 1 Гбит;PC-0000819
Компьютер (Z0647526) Minitower: Core i5-10400 / 8 Гб / 1 Тб  500 Гб SSD / 1 Гбит;PC-0000820
Компьютер (Z0647615) Miditower: Core i3-10100 / 2x4 Гб / 500 Гб / 1 Гбит /;PC-0000821
Компьютер (Z0648247) Minitower: Core i5-10400 / 8 Гб / 1 Тб  500 Гб SSD / 1 Гбит;PC-0000822
Компьютер (Z0648915) ZBOX: Core i3-10110U / 8 Гб / 500 Гб / Win10 Pro;PC-0000823
Компьютер (Z0649967) Miditower: Core i3-10105 / 8 Гб / 512 Гб SSD / 1 Гбит;PC-0000824
Компьютер (Z0650082) B6100-SLIM: Core i5-10400 / 2 x 8 Гб / 120 Гб SSD;PC-0000825
Компьютер (Z0650726) Minitower: Core i3-10100 / 2 x 8 Гб / 1 Тб  240 Гб SSD / 1 Гбит;PC-0000826
Компьютер (Z0650785) C6100: Core i5-10400 / 8 Гб / 512 Гб SSD / Win10 Pro;PC-0000827
Компьютер (Z0650837) C6100: Core i5-10400 / 8 Гб / 512 Гб SSD / Win10 Pro;PC-0000828
Компьютер (Z0651505) C6100: Core i7-10700 / 2 x 8 Гб / 1 Тб  512 Гб SSD / DVDRW / Win10 Pro;PC-0000829
Компьютер (Z0651675) Minitower: Core i3-10105 / 8 Гб / 256 Гб SSD / 1 Гбит / Win10 Pro;PC-0000830
Компьютер (Z0656625): Celeron N4500 / 4 Гб / 120 Гб SSD;PC-0000831
Компьютер (Z0657634): Celeron N5105 / WiFi 16 Гб / 1 Тб / Win10 Pro /;PC-0000832
Компьютер (Z0657669) B6100: Core i5-10400 / 8 Гб / 256 Гб SSD / 1 Тб /;PC-0000833
Компьютер (Z0657675) Miditower: Core i5-11500 / 16 Гб / 256 Гб SSD / 2 Тб / 1 Гбит / Win10 Pro /;PC-0000834
Компьютер (Z0657723) Minitower: Core i3-10105 / 8 Гб / 256 Гб SSD / 1 Тб / 1 Гбит /;PC-0000835
Компьютер (Z0659046) Miditower: Core i3-10100 / 2 x 4 Гб / 500 Гб / 1 Гбит;PC-0000836
Компьютер (Z0659226) Minitower: Core i5-10400 / 8 Гб / 1 Тб / DVDRW / 1 Гбит / Win10 Pro;PC-0000837
Компьютер (Z0659261) Minitower: Core i5-10400 / 8 Гб / 256 Гб SSD / 1 Гбит / Win10 Pro;PC-0000838
Компьютер (Z0659628) Minitower: Core i3-10105 / 2 x 8 Гб / 512 Гб SSD / 1 Гбит / Win11 Pro;PC-0000839
Компьютер (Z0659629) gS9500 / pro1U: Xeon Silver 4208 / 16 Гб / 2 x 2 Тб;PC-0000840
Компьютер (Z0661031) C6100: Core i5-10400 / 2 x 8 Гб / 1 Тб  240 Гб SSD / DVDRW / Win10 Pro;PC-0000841
Компьютер (Z0662855) Miditower: Pentium Gold G6400 / 4 Гб / 256 Гб SSD / 1 Гбит;PC-0000842
Компьютер (Z0662861) Minitower: Pentium Gold G6405 / 8 Гб / 240 Гб SSD / 1 Гбит;PC-0000843
Компьютер (Z0662952) C6100: Core i5-10400 / 8 Гб / 250 Гб SSD;PC-0000844
Компьютер (Z0663022) B6100: Core i3-10105 / 8 Гб / 256 Гб SSD / WiFi / Win10 Pro;PC-0000845
Компьютер (Z0663023) B6100-SLIM: Core i3-10105 / 8 Гб / 256 Гб SSD / WiFi / Win10 Pro;PC-0000846
Компьютер (Z0663123) gS9500 / pro1U: Xeon Bronze 3206R / 16 Гб / 2 x 2 Тб;PC-0000847
Компьютер (Z0664530) B6100-SLIM: Core i3-10105 / 8 Гб / 256 Гб SSD /;PC-0000848
Компьютер (Z0664556) Minitower: A6 9500E PRO / 8 Гб / 256 Гб SSD / 1 Гбит / Win10 Pro;PC-0000849
Компьютер (Z0664557) Minitower: A6 9500E / 8 Гб / 256 Гб SSD / 1 Гбит / Win10 Pro;PC-0000850
Компьютер (Z0664607) C6100: Core i5-10400 / 8 Гб / 240 Гб SSD;PC-0000851
Компьютер (Z0664927) Minitower: Core i3-10105 / 2 x 8 Гб / 512 Гб SSD / 1 Гбит / Win11 Pro;PC-0000852
Компьютер (Z0664928) Minitower: Core i3-10105 / 8 Гб / 256 Гб SSD / 1 Гбит;PC-0000853
Компьютер (Z0665283): Celeron N5105 / 16 Гб / 1 Тб / WiFi / Win10 Pro;PC-0000854
Компьютер (Z0665285) Minitower: Core i3-10105 / 8 Гб / 1 Тб  256 Гб SSD / 1 Гбит / Win10 Pro;PC-0000855
Компьютер (Z0666415) Miditower: Core i5-10400 / 16 Гб / 500 Гб SSD / 1 Гбит;PC-0000856
Компьютер (Z0668635) Minitower: Pentium Gold G6405 / 8 Гб / 240 Гб SSD / 1 Гбит;PC-0000857
Компьютер (Z0668637) Minitower: Celeron G4900 / 4 Гб / 480 Гб SSD / 2 x 2xCOM / 1 Гбит / 1 Гбит / Win10 Pro;PC-0000858
Компьютер (Z0670580) A4500: Celeron G5905 / 4 Гб / 1 Тб / Win10 Pro;PC-0000859
Компьютер (Z0670581) B6100: Core i3-10105 / 8 Гб / 240 Гб SSD / Win10 Pro;PC-0000860
Компьютер (Z0670597) Minitower: Celeron G4900 / 4 Гб / 480 Гб SSD / 4xCOM / 1 Гбит / 1 Гбит / Win10 Pro;PC-0000861
Компьютер (Z0670678) Minitower: Pentium Gold G6405 / 8 Гб / 240 Гб SSD / 1 Гбит;PC-0000862
Компьютер (Z0671490) Minitower: Ryzen 7 5700G / 16 Гб / 512 Гб SSD / 1 Гбит;PC-0000863
Компьютер (Z0672363) C6100: Core i5-10400 / 2 x 8 Гб / 512 Гб SSD / DVDRW / Win10 Pro;PC-0000864
Компьютер (Z0672364) C6100: Core i5-10400 / 2 x 8 Гб / 512 Гб SSD / Win10 Pro;PC-0000865
Компьютер (Z0672378) C6100: Core i5-10400 / 2 x 8 Гб / 500 Гб SSD / DVDRW / Win10 Pro;PC-0000866
Компьютер (Z0673552) Minitower: Ryzen 3 3200G / 16 Гб / 1 Тб  256 Гб SSD / 1 Гбит / Win10 Pro;PC-0000867
Компьютер (Z0674152) Minitower: Core i3-10105 / 8 Гб / 256 Гб SSD / 1 Гбит / Win10 Pro;PC-0000868
Компьютер (Z0674911) Minitower: Ryzen 3 3200G / 2 x 4 Гб / 240 Гб SSD / 1 Гбит / Win10 Pro;PC-0000869
Компьютер (Z0675043) Miditower: Core i5-10400 / 8 Гб / 6 Тб / 1 Гбит / Win10 Pro;PC-0000870
Компьютер (Z0675745) Minitower: Core i5-9500 / 2 x 8 Гб / 2 Тб  240 Гб SSD / 1 Гбит / Win10 Pro;PC-0000871
Компьютер (Z0675755) ZBOX: Celeron N5100 / 4 Гб / 240 Гб SSD;PC-0000872
Компьютер (Z0676052) sS6000 / 1U: Xeon E3-1220V6 / 2 x 8 Гб / 2 x 1 Тб;PC-0000873
Компьютер (Z0676068) Minitower: Core i5-10400 / 8 Гб / 512 Гб SSD / 1 Гбит / Win10 Pro /;PC-0000874
Компьютер (Z0676088) Minitower: Celeron G4900 / 4 Гб / 480 Гб SSD / 2xCOM / 1 Гбит / 1 Гбит / Win10 Pro;PC-0000875
Компьютер (Z0676089) Minitower: Pentium Gold G5400 / 4 Гб / 480 Гб SSD / 2xCOM / 1 Гбит / 1 Гбит / Win10 Pro;PC-0000876
Компьютер (Z0676101) B6100-SLIM: Core i5-10400 / 2x8 Гб / 512 Гб SSD /;PC-0000877
Компьютер (Z0676104) Minitower: Celeron G4900 / 4 Гб / 480 Гб SSD / 2xCOM / 1 Гбит / 1 Гбит / Win10 Pro;PC-0000878
Компьютер (Z0676168) ZBOX: Core i3-10110U / 8 Гб / 250 Гб SSD / Win10 Pro /;PC-0000879
Компьютер (Z0676189) Minitower: Core i3-10105 / 2 x 8 Гб / 512 Гб SSD / 1 Гбит / Win10 Pro;PC-0000880
Компьютер (Z0676256): Ryzen 5 4500U / 8 Гб / 256 Гб SSD /;PC-0000881
Компьютер (Z0676291) Minitower: Core i3-12100 / 2x8 Гб / 250 Гб SSD / 1 Гбит /;PC-0000882
Компьютер (Z0676304) C6100: Core i5-10400 / 2 x 8 Гб / 2 Тб  256 Гб SSD / Win10 Pro;PC-0000883
Компьютер (Z0676517) C6100-SLIM: Core i5-10400 / 2x8 Гб / 1 Тб / DVDRW / Win10 Pro /;PC-0000884
Компьютер (Z0676574) C6100-SLIM: Core i5-10400 / 2 x 8 Гб / 500 Гб SSD / Win10 Pro;PC-0000885
Компьютер (Z0676575) B6100: Core i3-10105 / 8 Гб / 256 Гб SSD /;PC-0000886
Компьютер (Z0676589) Minitower: Ryzen 7 5700G / 16 Гб / 512 Гб SSD / 1 Гбит;PC-0000887
Компьютер (Z0677072) C6100-SLIM: Core i5-10400 / 2 x 8 Гб / 500 Гб SSD;PC-0000888
Компьютер (Z0677076) Minitower: Core i3-10100 / 8 Гб / 256 Гб SSD / 1 Гбит / Win10 Pro;PC-0000889
Компьютер (Z0677193) Minitower: Core i3-10105 / 8 Гб / 256 Гб SSD / 1 Гбит / Win10 Pro;PC-0000890
Компьютер (Z0677195) Desktop: Core i3-12100 / 16 Гб / 500 Гб SSD / 1 Гбит;PC-0000891
Компьютер (Z0677379) Minitower: Ryzen 5 PRO 4650G / 2 x 8 Гб / 512 Гб SSD / 1 Гбит / Win10 Pro;PC-0000892
Компьютер (Z0677802) Desktop 4 Гб / 240 Гб SSD / Celeron J1800 /;PC-0000893
Компьютер (Z0677903): Ryzen 5 4500U / 2 x 8 Гб / 512 Гб SSD  960 Гб SSD;PC-0000894
Компьютер (Z0678040): Ryzen 5 4500U / 8 Гб / 256 Гб SSD;PC-0000895
Компьютер A4500 (A431XLNi): Celeron G4930 / 4 Гб / 1 Тб / UHD Graphics 611;PC-0000896
